# instance,rnd-n15-s6
# n,v_knots,F_per_h,c_per_tonmile,w_tons,PR_tons_h,S_h,P,Qmax_tons
15,12.5000,500.0000,0.003200,1500.00,150.00,1.00,1.0000,3801.68
# plant,CAP_tons,I0_tons,CR_tons_h,deadline_h
1,1239.23,819.46,2.3408,350.08
2,1096.12,674.40,1.8943,356.01
3,2305.62,1591.00,5.3808,295.68
4,2244.11,1616.02,3.8792,416.58
5,1064.13,844.32,1.8362,459.82
6,1462.57,1056.75,3.2793,322.25
7,1073.11,759.35,1.9867,382.22
8,935.26,724.30,1.7180,421.59
9,1745.50,1213.04,4.0703,298.02
10,2187.01,1667.64,5.1285,325.17
11,3168.06,2380.67,5.4775,434.63
12,954.11,741.00,1.6022,462.50
13,1161.25,739.41,2.2254,332.26
14,1654.56,1112.53,4.0456,275.00
15,1612.54,1279.19,3.1910,400.88
# distance matrix (nm), rows/cols 0..n+1
0.00,724.60,216.12,921.20,1113.17,1280.00,752.93,1238.49,728.81,967.00,738.97,409.69,601.61,585.76,429.43,728.02,0.00
724.60,0.00,546.36,263.53,388.62,600.52,127.92,514.55,27.61,335.24,248.30,574.95,422.13,162.29,493.15,521.69,0.00
216.12,546.36,0.00,717.06,929.64,1073.25,553.94,1051.76,545.36,758.22,527.16,227.66,387.64,393.46,223.09,519.75,0.00
921.20,263.53,717.06,0.00,283.93,359.69,172.65,374.30,241.17,74.49,209.14,661.60,437.87,341.43,584.22,461.63,0.00
1113.17,388.62,929.64,283.93,0.00,319.64,389.23,127.59,385.32,314.24,479.35,918.61,710.71,536.43,837.68,745.47,0.00
1280.00,600.52,1073.25,359.69,319.64,0.00,531.47,264.76,584.07,315.96,549.82,992.80,755.15,700.71,921.37,725.44,0.00
752.93,127.92,553.94,172.65,389.23,531.47,0.00,504.12,100.31,233.31,128.30,530.09,337.44,169.29,448.76,413.62,0.00
1238.49,514.55,1051.76,374.30,127.59,264.76,504.12,0.00,509.76,383.40,580.73,1028.75,811.49,658.34,948.98,829.76,0.00
728.81,27.61,545.36,241.17,385.32,584.07,100.31,509.76,0.00,311.70,221.61,563.01,401.83,155.02,480.94,497.51,0.00
967.00,335.24,758.22,74.49,314.24,315.96,233.31,383.40,311.70,0.00,233.97,681.64,448.26,397.40,607.88,447.63,0.00
738.97,248.30,527.16,209.14,479.35,549.82,128.30,580.73,221.61,233.97,0.00,452.74,231.56,206.92,376.32,287.22,0.00
409.69,574.95,227.66,661.60,918.61,992.80,530.09,1028.75,563.01,681.64,452.74,0.00,240.08,414.26,82.16,332.69,0.00
601.61,422.13,387.64,437.87,710.71,755.15,337.44,811.49,401.83,448.26,231.56,240.08,0.00,290.11,179.70,147.13,0.00
585.76,162.29,393.46,341.43,536.43,700.71,169.29,658.34,155.02,397.40,206.92,414.26,290.11,0.00,333.01,415.09,0.00
429.43,493.15,223.09,584.22,837.68,921.37,448.76,948.98,480.94,607.88,376.32,82.16,179.70,333.01,0.00,298.67,0.00
728.02,521.69,519.75,461.63,745.47,725.44,413.62,829.76,497.51,447.63,287.22,332.69,147.13,415.09,298.67,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
