# instance,rnd-n15-s3
# n,v_knots,F_per_h,c_per_tonmile,w_tons,PR_tons_h,S_h,P,Qmax_tons
15,12.5000,500.0000,0.003200,1500.00,150.00,1.00,1.0000,2978.08
# plant,CAP_tons,I0_tons,CR_tons_h,deadline_h
1,1206.36,825.00,2.6689,309.11
2,894.15,620.28,1.6270,381.25
3,904.97,594.21,1.8458,321.92
4,1760.55,1231.80,3.5056,351.39
5,1241.60,954.23,2.6763,356.55
6,735.90,549.29,1.2690,432.85
7,1682.40,1025.53,3.7915,270.48
8,774.37,555.26,1.5142,366.71
9,1311.70,1034.06,2.4214,427.06
10,626.43,482.24,1.3868,347.74
11,1488.40,1082.78,3.4768,311.43
12,2262.67,1697.69,4.2319,401.17
13,873.28,593.14,1.7835,332.57
14,701.22,545.53,1.7467,312.31
15,2481.74,1857.49,5.4417,341.34
# distance matrix (nm), rows/cols 0..n+1
0.00,204.52,1094.93,934.70,141.35,1135.95,1217.23,653.70,211.83,313.24,617.27,494.38,1177.48,654.79,421.03,1167.03,0.00
204.52,0.00,918.46,760.81,66.31,1027.20,1053.93,571.46,179.89,112.44,439.15,291.15,1039.59,552.95,236.10,1047.22,0.00
1094.93,918.46,0.00,160.74,981.48,493.69,177.45,621.16,904.59,853.28,479.84,726.86,327.31,565.83,682.41,439.07,0.00
934.70,760.81,160.74,0.00,823.08,486.46,301.62,484.64,743.89,700.37,321.66,586.28,370.75,424.56,524.78,452.37,0.00
141.35,66.31,981.48,823.08,0.00,1072.81,1114.13,606.66,181.90,171.90,501.69,353.14,1093.33,594.10,299.35,1096.02,0.00
1135.95,1027.20,493.69,486.46,1072.81,0.00,397.51,486.51,924.33,1015.13,665.76,970.05,194.38,481.64,826.17,74.63,0.00
1217.23,1053.93,177.45,301.62,1114.13,397.51,0.00,670.30,1016.53,999.64,617.32,887.36,204.74,626.46,819.37,328.65,0.00
653.70,571.46,621.16,484.64,606.66,486.51,670.30,0.00,443.98,589.33,365.60,611.46,564.42,65.35,422.21,526.48,0.00
211.83,179.89,904.59,743.89,181.90,924.33,1016.53,443.98,0.00,268.27,438.55,415.08,967.69,442.99,268.28,955.24,0.00
313.24,112.44,853.28,700.37,171.90,1015.13,999.64,589.33,268.27,0.00,383.50,181.46,1006.27,558.85,190.31,1027.15,0.00
617.27,439.15,479.84,321.66,501.69,665.76,617.32,365.60,438.55,383.50,0.00,304.52,629.22,305.04,203.13,664.83,0.00
494.38,291.15,726.86,586.28,353.14,970.05,887.36,611.46,415.08,181.46,304.52,0.00,927.22,564.60,198.64,968.88,0.00
1177.48,1039.59,327.31,370.75,1093.33,194.38,204.74,564.42,967.69,1006.27,629.22,927.22,0.00,537.10,816.86,123.92,0.00
654.79,552.95,565.83,424.56,594.10,481.64,626.46,65.35,442.99,558.85,305.04,564.60,537.10,0.00,382.39,513.13,0.00
421.03,236.10,682.41,524.78,299.35,826.17,819.37,422.21,268.28,190.31,203.13,198.64,816.86,382.39,0.00,836.98,0.00
1167.03,1047.22,439.07,452.37,1096.02,74.63,328.65,526.48,955.24,1027.15,664.83,968.88,123.92,513.13,836.98,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
