# instance,rnd-n15-s5
# n,v_knots,F_per_h,c_per_tonmile,w_tons,PR_tons_h,S_h,P,Qmax_tons
15,12.5000,500.0000,0.003200,1500.00,150.00,1.00,1.0000,3953.58
# plant,CAP_tons,I0_tons,CR_tons_h,deadline_h
1,818.77,522.92,2.0126,259.82
2,881.29,649.34,2.1617,300.39
3,2219.09,1605.53,3.9159,410.00
4,1934.10,1432.31,4.2529,336.78
5,2968.89,1835.73,5.9961,306.15
6,2708.80,1892.48,5.2896,357.77
7,2262.31,1370.20,5.1818,264.42
8,1109.59,701.07,1.9219,364.78
9,2950.87,1775.16,5.7193,310.38
10,1552.62,1172.56,3.8702,302.98
11,1310.13,1015.93,2.4782,409.94
12,1812.84,1093.10,3.9725,275.17
13,1477.67,1173.65,2.6673,440.02
14,559.96,429.39,1.3444,319.40
15,3294.65,2102.27,5.9403,353.90
# distance matrix (nm), rows/cols 0..n+1
0.00,216.23,651.57,912.65,1023.39,1210.72,295.81,544.25,1253.50,365.54,861.02,326.20,1020.05,559.08,464.48,932.04,0.00
216.23,0.00,464.15,739.34,840.33,1032.51,182.45,421.77,1090.28,245.75,664.91,131.94,818.85,356.53,261.11,750.06,0.00
651.57,464.15,0.00,280.65,376.19,568.72,369.51,238.60,634.78,315.91,213.22,455.73,376.88,129.22,415.03,286.05,0.00
912.65,739.34,280.65,0.00,126.47,298.56,618.75,401.01,354.13,553.14,172.82,736.25,245.85,407.00,685.72,59.70,0.00
1023.39,840.33,376.19,126.47,0.00,194.44,732.69,525.02,287.69,669.63,199.08,822.95,169.65,492.95,755.72,91.37,0.00
1210.72,1032.51,568.72,298.56,194.44,0.00,917.26,694.46,136.72,851.62,390.07,1017.38,303.24,687.26,948.53,282.72,0.00
295.81,182.45,369.51,618.75,732.69,917.26,0.00,254.08,957.69,71.50,582.65,281.96,745.76,304.44,368.82,641.42,0.00
544.25,421.77,238.60,401.01,525.02,694.46,254.08,0.00,717.84,182.66,423.06,481.19,582.98,278.63,509.44,437.95,0.00
1253.50,1090.28,634.78,354.13,287.69,136.72,957.69,717.84,0.00,888.60,485.24,1090.34,427.76,760.61,1035.12,360.34,0.00
365.54,245.75,315.91,553.14,669.63,851.62,71.50,182.66,888.60,0.00,528.42,328.59,692.51,271.96,394.70,578.70,0.00
861.02,664.91,213.22,172.82,199.08,390.07,582.65,423.06,485.24,528.42,0.00,633.63,164.23,309.21,558.57,132.54,0.00
326.20,131.94,455.73,736.25,822.95,1017.38,281.96,481.19,1090.34,328.59,633.63,0.00,775.05,330.69,138.48,736.32,0.00
1020.05,818.85,376.88,245.85,169.65,303.24,745.76,582.98,427.76,692.51,164.23,775.05,0.00,462.64,683.90,186.20,0.00
559.08,356.53,129.22,407.00,492.95,687.26,304.44,278.63,760.61,271.96,309.21,330.69,462.64,0.00,286.56,405.68,0.00
464.48,261.11,415.03,685.72,755.72,948.53,368.82,509.44,1035.12,394.70,558.57,138.48,683.90,286.56,0.00,675.08,0.00
932.04,750.06,286.05,59.70,91.37,282.72,641.42,437.95,360.34,578.70,132.54,736.32,186.20,405.68,675.08,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
