# instance,rnd-n20-s10
# n,v_knots,F_per_h,c_per_tonmile,w_tons,PR_tons_h,S_h,P,Qmax_tons
20,12.5000,500.0000,0.003200,1500.00,150.00,1.00,1.0000,3725.15
# plant,CAP_tons,I0_tons,CR_tons_h,deadline_h
1,1934.21,1267.50,4.6715,271.32
2,1319.59,965.57,2.6751,360.95
3,2136.09,1302.75,4.3533,299.25
4,1922.11,1485.65,4.3849,338.81
5,1229.33,750.83,2.3750,316.14
6,2638.10,1841.47,4.6247,398.19
7,1741.63,1310.53,4.1522,315.62
8,1245.87,935.03,2.1354,437.87
9,680.88,412.56,1.2491,330.28
10,2627.86,2043.84,5.1182,399.33
11,1880.18,1192.53,3.1425,379.48
12,2116.63,1286.43,3.6098,356.37
13,2346.69,1629.37,5.3806,302.82
14,1873.46,1328.56,3.7368,355.53
15,2649.51,1840.35,5.9372,309.97
16,3104.29,2423.97,5.5327,438.12
17,1511.17,1012.42,2.9001,349.11
18,1295.65,995.52,2.7799,358.11
19,633.27,498.39,1.2765,390.43
20,768.62,590.43,1.3231,446.25
# distance matrix (nm), rows/cols 0..n+1
0.00,370.58,656.74,474.08,865.10,1189.51,817.31,1264.61,957.92,1043.83,1251.42,689.13,726.20,887.80,1040.46,985.80,613.74,451.36,324.99,940.10,210.79,0.00
370.58,0.00,403.34,142.62,541.37,823.53,484.92,894.13,650.35,681.02,884.27,349.10,363.34,518.07,670.56,654.23,288.56,145.27,46.58,576.91,294.95,0.00
656.74,403.34,0.00,480.09,734.99,813.85,237.10,811.98,852.78,716.81,856.65,203.57,308.83,528.89,639.78,806.88,559.74,258.12,417.87,633.25,462.68,0.00
474.08,142.62,480.09,0.00,403.74,719.56,493.68,807.55,509.75,571.78,782.72,363.05,334.78,430.19,581.03,520.09,148.33,243.66,181.01,468.91,433.86,0.00
865.10,541.37,734.99,403.74,0.00,416.22,604.16,553.11,118.59,277.90,479.62,539.18,440.02,295.35,365.85,122.24,255.72,590.12,583.46,223.36,836.09,0.00
1189.51,823.53,813.85,719.56,416.22,0.00,592.15,153.85,427.44,150.43,65.05,622.44,527.76,312.32,174.40,326.71,599.18,800.44,870.11,250.76,1099.67,0.00
817.31,484.92,237.10,493.68,604.16,592.15,0.00,577.11,713.87,514.97,629.45,136.06,178.76,340.86,421.53,646.84,508.09,367.14,518.52,448.75,650.27,0.00
1264.61,894.13,811.98,807.55,553.11,153.85,577.11,0.00,577.16,275.42,117.77,639.91,560.32,378.30,226.53,475.03,703.76,846.97,940.11,356.11,1152.33,0.00
957.92,650.35,852.78,509.75,118.59,427.44,713.87,577.16,0.00,315.76,484.86,655.54,554.78,389.38,424.91,102.79,361.88,706.69,690.71,297.85,943.62,0.00
1043.83,681.02,716.81,571.78,277.90,150.43,514.97,275.42,315.76,0.00,215.32,516.45,414.49,189.89,120.14,213.74,448.87,670.08,727.52,104.11,963.25,0.00
1251.42,884.27,856.65,782.72,479.62,65.05,629.45,117.77,484.86,215.32,0.00,670.07,578.90,369.44,223.58,385.85,663.81,856.29,930.83,314.48,1157.45,0.00
689.13,349.10,203.57,363.05,539.18,622.44,136.06,639.91,655.54,516.45,670.07,0.00,105.27,327.18,448.28,604.86,397.46,237.87,383.69,430.19,534.12,0.00
726.20,363.34,308.83,334.78,440.02,527.76,178.76,560.32,554.78,414.49,578.90,105.27,0.00,224.61,355.38,500.61,330.40,288.27,405.16,325.62,594.05,0.00
887.80,518.07,528.89,430.19,295.35,312.32,340.86,378.30,389.38,189.89,369.44,327.18,224.61,0.00,152.68,310.45,340.26,488.16,564.42,108.02,788.03,0.00
1040.46,670.56,639.78,581.03,365.85,174.40,421.53,226.53,424.91,120.14,223.58,448.28,355.38,152.68,0.00,325.93,480.31,634.02,716.84,145.35,936.86,0.00
985.80,654.23,806.88,520.09,122.24,326.71,646.84,475.03,102.79,213.74,385.85,604.86,500.61,310.45,325.93,0.00,373.60,689.49,697.68,209.29,949.09,0.00
613.74,288.56,559.74,148.33,255.72,599.18,508.09,703.76,361.88,448.87,663.81,397.46,330.40,340.26,480.31,373.60,0.00,361.17,328.99,350.93,581.93,0.00
451.36,145.27,258.12,243.66,590.12,800.44,367.14,846.97,706.69,670.08,856.29,237.87,288.27,488.16,634.02,689.49,361.17,0.00,162.81,569.04,305.82,0.00
324.99,46.58,417.87,181.01,583.46,870.11,518.52,940.11,690.71,727.52,930.83,383.69,405.16,564.42,716.84,697.68,328.99,162.81,0.00,623.41,252.94,0.00
940.10,576.91,633.25,468.91,223.36,250.76,448.75,356.11,297.85,104.11,314.48,430.19,325.62,108.02,145.35,209.29,350.93,569.04,623.41,0.00,859.90,0.00
210.79,294.95,462.68,433.86,836.09,1099.67,650.27,1152.33,943.62,963.25,1157.45,534.12,594.05,788.03,936.86,949.09,581.93,305.82,252.94,859.90,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
