# instance,rnd-n20-s1
# n,v_knots,F_per_h,c_per_tonmile,w_tons,PR_tons_h,S_h,P,Qmax_tons
20,12.5000,500.0000,0.003200,1500.00,150.00,1.00,1.0000,3784.57
# plant,CAP_tons,I0_tons,CR_tons_h,deadline_h
1,1411.37,1098.02,3.1600,347.47
2,617.83,451.66,1.1916,379.02
3,848.37,676.03,1.5992,422.73
4,965.86,669.02,2.0337,328.97
5,1303.72,913.68,2.6681,342.45
6,3153.80,2466.01,5.9949,411.35
7,1763.10,1209.06,3.5383,341.71
8,1380.65,1094.14,2.5405,430.69
9,889.68,631.49,2.0475,308.43
10,1955.01,1481.58,3.7773,392.23
11,1981.98,1290.23,4.4950,287.04
12,2175.89,1733.36,4.8896,354.50
13,2846.58,1800.80,5.0181,358.86
14,1682.33,1221.77,4.1875,291.77
15,1175.12,871.25,2.0399,427.10
16,2317.19,1847.78,4.6169,400.22
17,957.50,732.29,1.7662,414.61
18,847.03,589.85,1.6184,364.47
19,784.49,475.11,1.4988,317.00
20,1640.67,1008.70,3.9572,254.90
# distance matrix (nm), rows/cols 0..n+1
0.00,534.31,642.40,45.32,1119.40,1116.92,573.27,759.91,1081.82,300.82,429.46,987.23,886.97,253.41,739.75,376.09,339.57,643.11,834.12,312.70,469.33,0.00
534.31,0.00,327.21,493.54,635.41,630.32,213.57,286.01,564.92,301.17,383.35,465.24,456.02,315.09,218.11,258.83,273.14,523.89,366.10,241.62,304.20,0.00
642.40,327.21,0.00,597.34,848.24,840.36,115.11,213.49,525.63,342.46,251.52,631.98,258.06,393.33,300.87,268.75,305.18,236.82,248.45,471.37,177.09,0.00
45.32,493.54,597.34,0.00,1086.91,1084.14,528.00,715.16,1037.95,255.55,387.36,949.66,841.65,208.14,696.81,330.79,294.26,603.16,789.12,278.59,424.74,0.00
1119.40,635.41,848.24,1086.91,0.00,10.43,775.69,650.11,546.91,935.36,1005.33,225.59,757.96,942.42,547.36,892.99,908.54,1084.70,667.07,808.36,916.16,0.00
1116.92,630.32,840.36,1084.14,10.43,0.00,768.63,641.55,536.50,930.58,999.11,216.31,748.39,938.17,539.52,887.58,903.46,1076.92,657.85,805.55,909.71,0.00
573.27,213.57,115.11,528.00,775.69,768.63,0.00,198.93,531.57,275.38,247.07,570.02,315.15,319.87,239.20,200.53,235.79,321.43,264.69,366.48,154.32,0.00
759.91,286.01,213.49,715.16,650.11,641.55,198.93,0.00,332.65,469.01,439.13,427.90,174.67,508.89,121.42,396.08,429.67,446.18,80.53,511.12,348.81,0.00
1081.82,564.92,525.63,1037.95,546.91,536.50,531.57,332.65,0.00,798.67,768.06,350.05,303.30,835.35,347.25,727.21,759.77,731.66,277.37,806.35,679.76,0.00
300.82,301.17,342.46,255.55,935.36,930.58,275.38,469.01,798.67,0.00,170.32,763.90,586.81,53.38,470.60,75.51,39.60,389.82,539.39,215.22,174.85,0.00
429.46,383.35,251.52,387.36,1005.33,999.11,247.07,439.13,768.06,170.32,0.00,809.77,509.32,219.63,484.35,142.20,156.52,222.12,492.07,378.63,92.99,0.00
987.23,465.24,631.98,949.66,225.59,216.31,570.02,427.90,350.05,763.90,809.77,0.00,532.88,780.33,333.43,711.42,732.41,868.73,441.55,676.32,717.92,0.00
886.97,456.02,258.06,841.65,757.96,748.39,315.15,174.67,303.30,586.81,509.32,532.88,0.00,633.77,287.35,511.31,547.62,433.43,105.92,668.06,433.03,0.00
253.41,315.09,393.33,208.14,942.42,938.17,319.87,508.89,835.35,53.38,219.63,780.33,633.77,0.00,500.43,124.62,88.15,440.86,581.68,183.49,228.04,0.00
739.75,218.11,300.87,696.81,547.36,539.52,239.20,121.42,347.25,470.60,484.35,333.43,287.35,500.43,0.00,405.95,433.90,537.42,182.39,459.19,391.41,0.00
376.09,258.83,268.75,330.79,892.99,887.58,200.53,396.08,727.21,75.51,142.20,711.42,511.31,124.62,405.95,0.00,36.62,344.06,465.04,242.90,110.65,0.00
339.57,273.14,305.18,294.26,908.54,903.46,235.79,429.67,759.77,39.60,156.52,732.41,547.62,88.15,433.90,36.62,0.00,368.93,499.82,222.14,142.81,0.00
643.11,523.89,236.82,603.16,1084.70,1076.92,321.43,446.18,731.66,389.82,222.12,868.73,433.43,440.86,537.42,344.06,368.93,0.00,464.46,586.83,240.13,0.00
834.12,366.10,248.45,789.12,667.07,657.85,264.69,80.53,277.37,539.39,492.07,441.55,105.92,581.68,182.39,465.04,499.82,464.46,0.00,591.22,405.77,0.00
312.70,241.62,471.37,278.59,808.36,805.55,366.48,511.12,806.35,215.22,378.63,676.32,668.06,183.49,459.19,242.90,222.14,586.83,591.22,0.00,349.36,0.00
469.33,304.20,177.09,424.74,916.16,909.71,154.32,348.81,679.76,174.85,92.99,717.92,433.03,228.04,391.41,110.65,142.81,240.13,405.77,349.36,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
