# instance,rnd-n20-s2
# n,v_knots,F_per_h,c_per_tonmile,w_tons,PR_tons_h,S_h,P,Qmax_tons
20,12.5000,500.0000,0.003200,1500.00,150.00,1.00,1.0000,3290.86
# plant,CAP_tons,I0_tons,CR_tons_h,deadline_h
1,534.07,326.63,1.2531,260.65
2,1629.61,1060.26,3.3016,321.14
3,2742.38,1834.82,4.9467,370.92
4,2666.89,1825.53,4.6229,394.88
5,795.19,504.84,1.8439,273.79
6,1601.11,1012.30,3.8171,265.21
7,2108.31,1277.06,4.1700,306.25
8,1965.46,1371.25,3.7835,362.43
9,2255.87,1561.32,5.5265,282.52
10,1664.91,1108.64,2.9728,372.92
11,2353.54,1744.00,4.3065,404.97
12,1463.69,1156.21,3.6574,316.12
13,1472.93,936.19,2.8006,334.29
14,2012.47,1321.17,3.4579,382.07
15,2134.30,1556.96,4.7015,331.16
16,2566.05,1558.53,5.0674,307.56
17,1776.30,1104.32,4.0859,270.27
18,1873.57,1448.62,3.9214,369.41
19,2106.01,1635.92,3.6321,450.41
20,1204.91,822.71,2.5377,324.20
# distance matrix (nm), rows/cols 0..n+1
0.00,1093.31,1224.15,1180.91,488.48,1147.52,1031.76,136.48,573.27,679.35,336.79,1056.87,517.74,298.54,777.91,1116.12,979.39,559.03,1274.59,815.97,513.77,0.00
1093.31,0.00,172.40,126.03,1024.70,57.02,488.89,993.06,677.12,427.13,1017.27,107.19,936.27,794.85,351.34,299.48,124.68,1009.75,420.95,496.54,948.14,0.00
1224.15,172.40,0.00,216.33,1094.81,153.97,448.56,1114.47,753.11,580.37,1109.47,167.32,1002.70,928.37,451.46,229.57,250.43,1068.87,285.74,530.89,1014.96,0.00
1180.91,126.03,216.33,0.00,1142.94,81.55,607.60,1088.48,795.73,502.95,1128.09,229.93,1055.83,883.11,467.62,405.64,244.50,1130.71,499.19,622.38,1067.55,0.00
488.48,1024.70,1094.81,1142.94,0.00,1081.15,746.39,374.98,347.58,735.72,151.83,945.98,93.48,479.41,675.34,911.52,900.39,73.91,1031.46,572.12,81.17,0.00
1147.52,57.02,153.97,81.55,1081.15,0.00,526.16,1048.63,733.60,477.46,1074.29,150.85,992.46,848.98,408.28,324.89,181.60,1065.50,427.00,548.29,1004.36,0.00
1031.76,488.89,448.56,607.60,746.39,526.16,0.00,899.61,463.78,598.29,810.58,381.84,654.16,780.35,365.42,219.35,414.93,700.62,288.38,216.78,666.15,0.00
136.48,993.06,1114.47,1088.48,374.98,1048.63,899.61,0.00,438.65,595.39,225.74,948.00,391.05,216.06,663.99,993.51,874.92,441.20,1148.59,684.91,388.49,0.00
573.27,677.12,753.11,795.73,347.58,733.60,463.78,438.65,0.00,429.27,361.70,600.01,260.42,362.15,328.42,587.32,552.83,338.01,727.70,254.86,271.99,0.00
679.35,427.13,580.37,502.95,735.72,477.46,598.29,595.39,429.27,0.00,677.58,419.63,665.83,383.62,232.97,554.64,330.99,748.84,724.56,436.50,675.28,0.00
336.79,1017.27,1109.47,1128.09,151.83,1074.29,810.58,225.74,361.70,677.58,0.00,950.86,193.06,363.60,667.02,948.90,893.02,222.54,1085.40,613.13,186.13,0.00
1056.87,107.19,167.32,229.93,945.98,150.85,381.84,948.00,600.01,419.63,950.86,0.00,855.48,761.08,286.89,201.42,90.00,925.83,343.86,399.94,867.58,0.00
517.74,936.27,1002.70,1055.83,93.48,992.46,654.16,391.05,260.42,665.83,193.06,855.48,0.00,451.29,588.80,818.08,812.37,83.27,938.52,478.76,12.34,0.00
298.54,794.85,928.37,883.11,479.41,848.98,780.35,216.06,362.15,383.62,363.60,761.08,451.29,0.00,487.98,834.96,681.88,525.65,999.13,564.96,454.80,0.00
777.91,351.34,451.46,467.62,675.34,408.28,365.42,663.99,328.42,232.97,667.02,286.89,588.80,487.98,0.00,351.92,226.68,665.10,520.73,219.75,600.40,0.00
1116.12,299.48,229.57,405.64,911.52,324.89,219.35,993.51,587.32,554.64,948.90,201.42,818.08,834.96,351.92,0.00,269.57,876.45,170.47,339.76,830.40,0.00
979.39,124.68,250.43,244.50,900.39,181.60,414.93,874.92,552.83,330.99,893.02,90.00,812.37,681.88,226.68,269.57,0.00,886.55,425.40,383.81,824.18,0.00
559.03,1009.75,1068.87,1130.71,73.91,1065.50,700.62,441.20,338.01,748.84,222.54,925.83,83.27,525.65,665.10,876.45,886.55,0.00,988.04,540.02,75.10,0.00
1274.59,420.95,285.74,499.19,1031.46,427.00,288.38,1148.59,727.70,724.56,1085.40,343.86,938.52,999.13,520.73,170.47,425.40,988.04,0.00,473.05,950.66,0.00
815.97,496.54,530.89,622.38,572.12,548.29,216.78,684.91,254.86,436.50,613.13,399.94,478.76,564.96,219.75,339.76,383.81,540.02,473.05,0.00,491.10,0.00
513.77,948.14,1014.96,1067.55,81.17,1004.36,666.15,388.49,271.99,675.28,186.13,867.58,12.34,454.80,600.40,830.40,824.18,75.10,950.66,491.10,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
