# instance,rnd-n10-s1
# n,v_knots,F_per_h,c_per_tonmile,w_tons,PR_tons_h,S_h,P,Qmax_tons
10,12.5000,500.0000,0.003200,1500.00,150.00,1.00,1.0000,3052.88
# plant,CAP_tons,I0_tons,CR_tons_h,deadline_h
1,2510.53,1508.84,4.4747,337.19
2,1984.27,1246.93,3.6157,344.87
3,1734.70,1241.04,3.4086,364.09
4,1062.24,676.58,2.0246,334.19
5,455.30,289.39,1.0534,274.72
6,2201.82,1429.17,3.7020,386.05
7,1318.41,904.96,2.9726,304.43
8,1251.78,760.66,2.1658,351.22
9,2103.90,1312.77,3.9619,331.35
10,2544.07,1631.63,4.2624,382.80
# distance matrix (nm), rows/cols 0..n+1
0.00,534.31,642.40,45.32,1119.40,1116.92,573.27,759.91,1081.82,300.82,429.46,0.00
534.31,0.00,327.21,493.54,635.41,630.32,213.57,286.01,564.92,301.17,383.35,0.00
642.40,327.21,0.00,597.34,848.24,840.36,115.11,213.49,525.63,342.46,251.52,0.00
45.32,493.54,597.34,0.00,1086.91,1084.14,528.00,715.16,1037.95,255.55,387.36,0.00
1119.40,635.41,848.24,1086.91,0.00,10.43,775.69,650.11,546.91,935.36,1005.33,0.00
1116.92,630.32,840.36,1084.14,10.43,0.00,768.63,641.55,536.50,930.58,999.11,0.00
573.27,213.57,115.11,528.00,775.69,768.63,0.00,198.93,531.57,275.38,247.07,0.00
759.91,286.01,213.49,715.16,650.11,641.55,198.93,0.00,332.65,469.01,439.13,0.00
1081.82,564.92,525.63,1037.95,546.91,536.50,531.57,332.65,0.00,798.67,768.06,0.00
300.82,301.17,342.46,255.55,935.36,930.58,275.38,469.01,798.67,0.00,170.32,0.00
429.46,383.35,251.52,387.36,1005.33,999.11,247.07,439.13,768.06,170.32,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
