# instance,rnd-n15-s2
# n,v_knots,F_per_h,c_per_tonmile,w_tons,PR_tons_h,S_h,P,Qmax_tons
15,12.5000,500.0000,0.003200,1500.00,150.00,1.00,1.0000,2984.53
# plant,CAP_tons,I0_tons,CR_tons_h,deadline_h
1,2487.10,1553.81,4.4450,349.56
2,625.23,491.76,1.5379,319.77
3,1192.47,769.68,2.3341,329.75
4,703.09,440.26,1.7143,256.81
5,634.58,440.14,1.2896,341.29
6,1263.89,953.46,2.2656,420.85
7,1485.70,1154.21,2.7265,423.34
8,1350.23,852.34,3.1129,273.81
9,959.59,594.43,1.8717,317.59
10,951.52,671.39,1.8062,371.71
11,584.56,420.58,1.1432,367.90
12,1999.88,1216.31,3.4418,353.40
13,1581.80,1202.23,3.3029,363.99
14,1408.97,1051.80,2.6471,397.34
15,2291.13,1375.12,4.5253,303.88
# distance matrix (nm), rows/cols 0..n+1
0.00,1093.31,1224.15,1180.91,488.48,1147.52,1031.76,136.48,573.27,679.35,336.79,1056.87,517.74,298.54,777.91,1116.12,0.00
1093.31,0.00,172.40,126.03,1024.70,57.02,488.89,993.06,677.12,427.13,1017.27,107.19,936.27,794.85,351.34,299.48,0.00
1224.15,172.40,0.00,216.33,1094.81,153.97,448.56,1114.47,753.11,580.37,1109.47,167.32,1002.70,928.37,451.46,229.57,0.00
1180.91,126.03,216.33,0.00,1142.94,81.55,607.60,1088.48,795.73,502.95,1128.09,229.93,1055.83,883.11,467.62,405.64,0.00
488.48,1024.70,1094.81,1142.94,0.00,1081.15,746.39,374.98,347.58,735.72,151.83,945.98,93.48,479.41,675.34,911.52,0.00
1147.52,57.02,153.97,81.55,1081.15,0.00,526.16,1048.63,733.60,477.46,1074.29,150.85,992.46,848.98,408.28,324.89,0.00
1031.76,488.89,448.56,607.60,746.39,526.16,0.00,899.61,463.78,598.29,810.58,381.84,654.16,780.35,365.42,219.35,0.00
136.48,993.06,1114.47,1088.48,374.98,1048.63,899.61,0.00,438.65,595.39,225.74,948.00,391.05,216.06,663.99,993.51,0.00
573.27,677.12,753.11,795.73,347.58,733.60,463.78,438.65,0.00,429.27,361.70,600.01,260.42,362.15,328.42,587.32,0.00
679.35,427.13,580.37,502.95,735.72,477.46,598.29,595.39,429.27,0.00,677.58,419.63,665.83,383.62,232.97,554.64,0.00
336.79,1017.27,1109.47,1128.09,151.83,1074.29,810.58,225.74,361.70,677.58,0.00,950.86,193.06,363.60,667.02,948.90,0.00
1056.87,107.19,167.32,229.93,945.98,150.85,381.84,948.00,600.01,419.63,950.86,0.00,855.48,761.08,286.89,201.42,0.00
517.74,936.27,1002.70,1055.83,93.48,992.46,654.16,391.05,260.42,665.83,193.06,855.48,0.00,451.29,588.80,818.08,0.00
298.54,794.85,928.37,883.11,479.41,848.98,780.35,216.06,362.15,383.62,363.60,761.08,451.29,0.00,487.98,834.96,0.00
777.91,351.34,451.46,467.62,675.34,408.28,365.42,663.99,328.42,232.97,667.02,286.89,588.80,487.98,0.00,351.92,0.00
1116.12,299.48,229.57,405.64,911.52,324.89,219.35,993.51,587.32,554.64,948.90,201.42,818.08,834.96,351.92,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
