# instance,rnd-n20-s6
# n,v_knots,F_per_h,c_per_tonmile,w_tons,PR_tons_h,S_h,P,Qmax_tons
20,12.5000,500.0000,0.003200,1500.00,150.00,1.00,1.0000,4156.08
# plant,CAP_tons,I0_tons,CR_tons_h,deadline_h
1,2841.03,1799.64,5.4623,329.46
2,3256.98,2251.13,5.4883,410.17
3,1123.46,718.41,2.1500,334.14
4,2286.26,1437.42,4.5039,319.15
5,2647.83,1913.89,4.6094,415.21
6,851.74,651.70,1.7209,378.71
7,934.39,727.99,1.6611,438.26
8,3010.66,1878.91,5.4595,344.16
9,3395.15,2203.50,5.8878,374.25
10,1766.83,1275.33,4.0455,315.25
11,578.47,397.78,1.2245,324.84
12,2155.74,1722.11,3.6336,473.94
13,2376.79,1818.16,4.0906,444.47
14,594.40,405.87,1.0973,369.86
15,1550.95,949.25,2.8194,336.69
16,1214.47,964.42,2.8000,344.43
17,3463.40,2583.11,5.9930,431.02
18,2761.09,1852.05,5.8507,316.55
19,1074.89,732.97,2.4543,298.65
20,2338.66,1696.66,4.4304,382.96
# distance matrix (nm), rows/cols 0..n+1
0.00,724.60,216.12,921.20,1113.17,1280.00,752.93,1238.49,728.81,967.00,738.97,409.69,601.61,585.76,429.43,728.02,908.46,489.18,137.68,210.45,781.38,0.00
724.60,0.00,546.36,263.53,388.62,600.52,127.92,514.55,27.61,335.24,248.30,574.95,422.13,162.29,493.15,521.69,289.02,538.38,597.73,519.81,168.48,0.00
216.12,546.36,0.00,717.06,929.64,1073.25,553.94,1051.76,545.36,758.22,527.16,227.66,387.64,393.46,223.09,519.75,699.95,293.09,82.65,67.12,578.28,0.00
921.20,263.53,717.06,0.00,283.93,359.69,172.65,374.30,241.17,74.49,209.14,661.60,437.87,341.43,584.22,461.63,56.61,595.43,785.17,710.81,139.87,0.00
1113.17,388.62,929.64,283.93,0.00,319.64,389.23,127.59,385.32,314.24,479.35,918.61,710.71,536.43,837.68,745.47,337.14,861.42,985.11,907.31,381.90,0.00
1280.00,600.52,1073.25,359.69,319.64,0.00,531.47,264.76,584.07,315.96,549.82,992.80,755.15,700.71,921.37,725.44,373.66,917.01,1143.42,1069.80,499.38,0.00
752.93,127.92,553.94,172.65,389.23,531.47,0.00,504.12,100.31,233.31,128.30,530.09,337.44,169.29,448.76,413.62,178.86,477.21,618.27,542.58,43.07,0.00
1238.49,514.55,1051.76,374.30,127.59,264.76,504.12,0.00,509.76,383.40,580.73,1028.75,811.49,658.34,948.98,829.76,420.50,966.96,1109.23,1031.60,490.95,0.00
728.81,27.61,545.36,241.17,385.32,584.07,100.31,509.76,0.00,311.70,221.61,563.01,401.83,155.02,480.94,497.51,263.95,523.04,599.81,522.05,141.05,0.00
967.00,335.24,758.22,74.49,314.24,315.96,233.31,383.40,311.70,0.00,233.97,681.64,448.26,397.40,607.88,447.63,58.57,609.52,829.83,757.49,194.45,0.00
738.97,248.30,527.16,209.14,479.35,549.82,128.30,580.73,221.61,233.97,0.00,452.74,231.56,206.92,376.32,287.22,177.43,386.63,601.32,531.65,106.73,0.00
409.69,574.95,227.66,661.60,918.61,992.80,530.09,1028.75,563.01,681.64,452.74,0.00,240.08,414.26,82.16,332.69,628.07,86.51,301.70,287.28,538.06,0.00
601.61,422.13,387.64,437.87,710.71,755.15,337.44,811.49,401.83,448.26,231.56,240.08,0.00,290.11,179.70,147.13,397.88,161.91,470.08,419.32,331.80,0.00
585.76,162.29,393.46,341.43,536.43,700.71,169.29,658.34,155.02,397.40,206.92,414.26,290.11,0.00,333.01,415.09,340.09,383.85,452.82,376.04,203.42,0.00
429.43,493.15,223.09,584.22,837.68,921.37,448.76,948.98,480.94,607.88,376.32,82.16,179.70,333.01,0.00,298.67,553.04,79.37,304.87,269.66,458.04,0.00
728.02,521.69,519.75,461.63,745.47,725.44,413.62,829.76,497.51,447.63,287.22,332.69,147.13,415.09,298.67,0.00,410.45,246.33,602.24,558.38,393.45,0.00
908.46,289.02,699.95,56.61,337.14,373.66,178.86,420.50,263.95,58.57,177.43,628.07,397.88,340.09,553.04,410.45,0.00,558.02,771.33,698.92,138.28,0.00
489.18,538.38,293.09,595.43,861.42,917.01,477.21,966.96,523.04,609.52,386.63,86.51,161.91,383.85,79.37,246.33,558.02,0.00,372.54,344.82,479.56,0.00
137.68,597.73,82.65,785.17,985.11,1143.42,618.27,1109.23,599.81,829.83,601.32,301.70,470.08,452.82,304.87,602.24,771.33,372.54,0.00,77.93,645.51,0.00
210.45,519.81,67.12,710.81,907.31,1069.80,542.58,1031.60,522.05,757.49,531.65,287.28,419.32,376.04,269.66,558.38,698.92,344.82,77.93,0.00,570.97,0.00
781.38,168.48,578.28,139.87,381.90,499.38,43.07,490.95,141.05,194.45,106.73,538.06,331.80,203.42,458.04,393.45,138.28,479.56,645.51,570.97,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
